bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12002	23	4816	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12003	20	4838	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12004	22	4821	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12005	21	4839	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12006	24	4821	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12007	18	4833	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12008	21	4838	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12009	23	4822	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12010	25	4816	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12011	23	4820	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12012	22	4831	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12013	24	4826	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12014	22	4828	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12015	21	4827	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12016	27	4831	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12017	19	4830	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12018	21	4828	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12019	21	4828	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12020	22	4820	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12021	22	4833	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12022	23	4821	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12023	22	4829	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	encrypt	12024	21	4811	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24000	20	4820	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24001	20	4827	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24002	21	4825	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24003	21	4831	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24004	22	4837	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24005	24	4827	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24006	23	4817	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24007	23	4813	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24008	20	4835	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24009	23	4850	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24010	22	4836	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24011	20	4825	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24012	19	4835	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24013	20	4834	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24014	22	4824	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24015	17	4840	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24016	21	4830	LINEARIZABLE	0
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24017	24	4831	NON	1
bf49632b6dc91446cd06ae789467e117dba29196	adversarial	3	shards	24018	21	4835	LINEARIZABLE	0
