Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:34:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:34:54     all   27.20    0.00    3.42    0.00    0.00    0.13    0.00    0.00    0.00   69.26
19:34:54       0   25.25    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   72.73
19:34:54       1   29.59    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   68.37
19:34:54       2   25.25    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   72.73
19:34:54       3   24.49    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   72.45
19:34:54       4   30.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
19:34:54       5   26.53    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   72.45
19:34:54       6   24.49    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   74.49
19:34:54       7   23.23    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   74.75
19:34:54       8   22.22    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   75.76
19:34:54       9   30.61    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   68.37
19:34:54      10   31.63    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   65.31
19:34:54      11   22.22    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   75.76
19:34:54      12   24.24    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   73.74
19:34:54      13   43.00    0.00   25.00    0.00    0.00    1.00    0.00    0.00    0.00   31.00
19:34:54      14   28.28    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   69.70
19:34:54      15   24.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   73.00

19:34:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:34:55     all   21.14    0.00    1.83    0.19    0.00    0.13    0.00    0.00    0.00   76.72
19:34:55       0   17.53    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   81.44
19:34:55       1   26.26    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   69.70
19:34:55       2   13.40    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   84.54
19:34:55       3   23.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   74.00
19:34:55       4   22.45    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   75.51
19:34:55       5   19.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   78.00
19:34:55       6   21.43    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   77.55
19:34:55       7   22.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
19:34:55       8   23.23    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   74.75
19:34:55       9   19.19    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   78.79
19:34:55      10   24.75    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   72.28
19:34:55      11   22.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
19:34:55      12   17.53    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   81.44
19:34:55      13   17.65    0.00    1.96    0.98    0.00    0.00    0.00    0.00    0.00   79.41
19:34:55      14   23.23    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   74.75
19:34:55      15   25.25    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   73.74

19:34:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:34:56     all   19.17    0.00    1.95    0.88    0.00    0.25    0.00    0.00    0.00   77.74
19:34:56       0   18.18    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   79.80
19:34:56       1   18.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   79.00
19:34:56       2   26.73    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   70.30
19:34:56       3   18.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   80.00
19:34:56       4   26.26    0.00    4.04    3.03    0.00    0.00    0.00    0.00    0.00   66.67
19:34:56       5   15.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   81.00
19:34:56       6   21.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   76.00
19:34:56       7   24.49    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   74.49
19:34:56       8   15.31    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   83.67
19:34:56       9   15.31    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   82.65
19:34:56      10   19.19    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   79.80
19:34:56      11   25.51    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   72.45
19:34:56      12   15.84    0.00    2.97    2.97    0.00    0.99    0.00    0.00    0.00   77.23
19:34:56      13   14.29    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00   81.63
19:34:56      14   18.00    0.00    2.00    1.00    0.00    1.00    0.00    0.00    0.00   78.00
19:34:56      15   15.46    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   81.44

19:34:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:34:57     all   11.91    0.00    1.20    0.69    0.00    0.00    0.00    0.00    0.00   86.20
19:34:57       0    5.94    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   92.08
19:34:57       1   22.68    0.00    1.03    4.12    0.00    0.00    0.00    0.00    0.00   72.16
19:34:57       2   18.18    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   80.81
19:34:57       3   14.14    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   83.84
19:34:57       4    8.08    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   89.90
19:34:57       5    4.04    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   92.93
19:34:57       6    9.09    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   89.90
19:34:57       7   12.12    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   84.85
19:34:57       8   14.14    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   84.85
19:34:57       9   20.20    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   77.78
19:34:57      10   12.12    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.87
19:34:57      11    3.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   95.00
19:34:57      12   20.20    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   78.79
19:34:57      13   17.17    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   81.82
19:34:57      14    5.05    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.94
19:34:57      15    4.95    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   93.07

19:34:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:34:58     all   11.27    0.00    1.26    0.06    0.00    0.00    0.00    0.00    0.00   87.41
19:34:58       0   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
19:34:58       1    5.94    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   92.08
19:34:58       2   12.12    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.87
19:34:58       3    8.16    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   90.82
19:34:58       4    8.08    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   90.91
19:34:58       5   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
19:34:58       6   21.78    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   76.24
19:34:58       7   14.29    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   84.69
19:34:58       8   25.25    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   73.74
19:34:58       9   10.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
19:34:58      10    6.06    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   91.92
19:34:58      11   16.83    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   82.18
19:34:58      12   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
19:34:58      13    7.07    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   90.91
19:34:58      14    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.95
19:34:58      15    8.16    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   90.82

