Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:49:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:49:36     all   39.97    0.00    4.85    0.00    0.00    0.13    0.00    0.00    0.00   55.04
19:49:36       0   48.48    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   49.49
19:49:36       1   35.05    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   61.86
19:49:36       2   39.39    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   57.58
19:49:36       3   30.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   65.00
19:49:36       4   37.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
19:49:36       5   34.34    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   62.63
19:49:36       6   46.39    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   51.55
19:49:36       7   32.32    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   65.66
19:49:36       8   42.42    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   54.55
19:49:36       9   28.28    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   68.69
19:49:36      10   58.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00    0.00   15.00
19:49:36      11   38.38    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   54.55
19:49:36      12   39.80    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   58.16
19:49:36      13   40.20    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   56.86
19:49:36      14   45.45    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   51.52
19:49:36      15   44.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   49.00

19:49:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:49:37     all   26.36    0.00    2.28    0.00    0.00    0.13    0.00    0.00    0.00   71.24
19:49:37       0   13.27    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   82.65
19:49:37       1   16.16    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   81.82
19:49:37       2   22.22    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   75.76
