Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

20:03:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:03:52     all   39.00    0.00    4.06    0.06    0.00    0.06    0.00    0.00    0.00   56.82
20:03:52       0   38.78    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   58.16
20:03:52       1   38.78    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   59.18
20:03:52       2   38.14    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   58.76
20:03:52       3   40.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
20:03:52       4   55.56    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   25.25
20:03:52       5   29.29    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   67.68
20:03:52       6   40.82    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   57.14
20:03:52       7   30.61    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   66.33
20:03:52       8   51.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
20:03:52       9   41.41    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   55.56
20:03:52      10   36.36    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   60.61
20:03:52      11   37.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
20:03:52      12   35.71    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   54.08
20:03:52      13   36.08    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   61.86
20:03:52      14   39.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   57.00
20:03:52      15   35.05    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   62.89

20:03:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:03:53     all   27.34    0.00    1.75    0.06    0.00    0.06    0.00    0.00    0.00   70.79
20:03:53       0   22.33    0.00    2.91    0.97    0.00    0.00    0.00    0.00    0.00   73.79
20:03:53       1   23.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
20:03:53       2   18.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
20:03:53       3   32.35    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   65.69
20:03:53       4   26.73    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   71.29
20:03:53       5   28.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00
20:03:53       6   10.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
20:03:53       7   31.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
20:03:53       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
20:03:53       9   15.31    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   83.67
20:03:53      10   22.22    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   75.76
20:03:53      11   19.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   78.00
20:03:53      12   15.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
20:03:53      13   13.13    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   84.85
20:03:53      14   29.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
20:03:53      15   32.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00

20:03:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:03:54     all   29.62    0.00    2.89    0.38    0.00    0.25    0.00    0.00    0.00   66.86
20:03:54       0   26.26    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   72.73
20:03:54       1   23.23    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   73.74
20:03:54       2   23.47    0.00    4.08    1.02    0.00    0.00    0.00    0.00    0.00   71.43
20:03:54       3   20.62    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   75.26
20:03:54       4   30.48    0.00    1.90    0.00    0.00    0.95    0.00    0.00    0.00   66.67
20:03:54       5   26.26    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   71.72
20:03:54       6   31.31    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   65.66
20:03:54       7   30.30    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   67.68
20:03:54       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
20:03:54       9   25.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   68.00
20:03:54      10   21.78    0.00    3.96    0.99    0.00    0.99    0.00    0.00    0.00   72.28
20:03:54      11   19.19    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   76.77
20:03:54      12   25.77    0.00    1.03    2.06    0.00    0.00    0.00    0.00    0.00   71.13
20:03:54      13   19.19    0.00    3.03    1.01    0.00    1.01    0.00    0.00    0.00   75.76
20:03:54      14   20.20    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   72.73
20:03:54      15   30.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00

20:03:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:03:55     all   49.55    0.00    4.42    0.06    0.00    0.70    0.00    0.00    0.00   45.26
20:03:55       0   75.51    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   23.47
20:03:55       1   42.00    0.00    8.00    0.00    0.00    2.00    0.00    0.00    0.00   48.00
20:03:55       2   40.40    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   54.55
20:03:55       3   55.67    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   40.21
20:03:55       4   34.74    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   60.00
20:03:55       5   69.07    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   26.80
20:03:55       6   47.47    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   49.49
20:03:55       7   47.00    0.00    4.00    1.00    0.00    1.00    0.00    0.00    0.00   47.00
20:03:55       8   38.14    0.00    4.12    0.00    0.00    1.03    0.00    0.00    0.00   56.70
20:03:55       9   45.74    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   47.87
20:03:55      10   28.42    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   64.21
20:03:55      11   42.86    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   48.98
20:03:55      12   61.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
20:03:55      13   65.66    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   30.30
20:03:55      14   59.60    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   36.36
20:03:55      15   37.89    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   56.84

20:03:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:03:56     all   10.55    0.00    0.68    0.00    0.00    0.12    0.00    0.00    0.00   88.64
