Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:35:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:35:20     all   32.89    0.00    3.55    0.13    0.00    0.00    0.00    0.00    0.00   63.43
19:35:20       0   32.32    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   64.65
19:35:20       1   40.40    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   57.58
19:35:20       2   32.99    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   64.95
19:35:20       3   28.28    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   69.70
19:35:20       4   53.54    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   20.20
19:35:20       5   28.28    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   69.70
19:35:20       6   32.99    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   64.95
19:35:20       7   25.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   72.00
19:35:20       8   31.31    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   66.67
19:35:20       9   27.55    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   71.43
19:35:20      10   37.37    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   60.61
19:35:20      11   29.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   68.00
19:35:20      12   27.55    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   70.41
19:35:20      13   32.65    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   65.31
19:35:20      14   35.71    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   61.22
19:35:20      15   31.31    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   67.68

19:35:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:35:21     all   19.12    0.00    1.84    0.13    0.00    0.13    0.00    0.00    0.00   78.78
19:35:21       0   16.16    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   82.83
19:35:21       1   17.17    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   80.81
19:35:21       2   21.65    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   77.32
19:35:21       3   18.37    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   80.61
19:35:21       4   17.17    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   80.81
