Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:54:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:54:02     all   41.32    0.00    3.87    0.00    0.00    0.19    0.00    0.00    0.00   54.63
19:54:02       0   34.69    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   63.27
19:54:02       1   36.08    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   62.89
19:54:02       2   37.37    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   59.60
19:54:02       3   43.43    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   53.54
19:54:02       4   39.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
19:54:02       5   37.76    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   60.20
19:54:02       6   57.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   17.00
19:54:02       7   41.84    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   55.10
19:54:02       8   41.84    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   55.10
19:54:02       9   45.92    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   52.04
19:54:02      10   41.84    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   55.10
19:54:02      11   38.38    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   57.58
19:54:02      12   45.92    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   53.06
19:54:02      13   40.82    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   56.12
19:54:02      14   40.59    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   56.44
19:54:02      15   38.38    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   59.60

19:54:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:54:03     all   39.95    0.00    2.16    0.38    0.00    0.19    0.00    0.00    0.00   57.32
19:54:03       0   24.74    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   72.16
19:54:03       1   43.88    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   53.06
19:54:03       2   28.28    0.00    3.03    1.01    0.00    1.01    0.00    0.00    0.00   66.67
19:54:03       3   43.88    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   53.06
19:54:03       4   33.66    0.00    1.98    0.99    0.00    0.99    0.00    0.00    0.00   62.38
19:54:03       5   24.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   72.00
19:54:03       6   45.92    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   52.04
19:54:03       7   55.10    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   42.86
19:54:03       8   14.74    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   84.21
19:54:03       9   21.43    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   74.49
19:54:03      10   35.35    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   61.62
19:54:03      11   48.98    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   48.98
19:54:03      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:54:03      13   23.47    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   73.47
19:54:03      14   57.73    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   40.21
19:54:03      15   36.73    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   61.22

19:54:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:54:04     all   39.90    0.00    2.63    0.51    0.00    0.06    0.00    0.00    0.00   56.90
19:54:04       0   31.96    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   64.95
19:54:04       1   29.59    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   67.35
19:54:04       2   49.48    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   46.39
19:54:04       3   31.58    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   65.26
19:54:04       4   36.46    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   61.46
19:54:04       5   35.79    0.00    3.16    1.05    0.00    0.00    0.00    0.00    0.00   60.00
19:54:04       6   40.40    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   55.56
19:54:04       7   39.80    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   57.14
19:54:04       8   25.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   70.00
19:54:04       9   31.31    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   64.65
19:54:04      10   38.14    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   59.79
19:54:04      11   42.71    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   55.21
19:54:04      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19:54:04      13   34.02    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   62.89
19:54:04      14   29.90    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   65.98
19:54:04      15   40.82    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   55.10

