Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:35:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:35:51     all   32.91    0.00    3.79    0.06    0.00    0.13    0.00    0.00    0.00   63.11
19:35:51       0   31.63    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   66.33
19:35:51       1   29.59    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   69.39
19:35:51       2   37.37    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   60.61
19:35:51       3   28.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   68.00
19:35:51       4   30.30    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   67.68
19:35:51       5   31.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   66.00
19:35:51       6   31.63    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   66.33
19:35:51       7   24.24    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   73.74
19:35:51       8   37.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
19:35:51       9   28.12    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   70.83
19:35:51      10   35.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   63.00
19:35:51      11   37.62    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   58.42
19:35:51      12   49.49    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   24.24
19:35:51      13   36.73    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   60.20
19:35:51      14   29.70    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   66.34
19:35:51      15   28.87    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   70.10

19:35:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:35:52     all   25.51    0.00    1.71    0.32    0.00    0.06    0.00    0.00    0.00   72.40
19:35:52       0   27.55    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   70.41
19:35:52       1   18.37    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   78.57
19:35:52       2   27.55    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   69.39
19:35:52       3   26.26    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   72.73
19:35:52       4   14.29    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   83.67
19:35:52       5   33.33    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   64.65
19:35:52       6   27.55    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   71.43
19:35:52       7   33.67    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   64.29
19:35:52       8   15.31    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   82.65
19:35:52       9   21.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   77.00
19:35:52      10   25.51    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   72.45
19:35:52      11   30.93    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   68.04
19:35:52      12   30.61    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   68.37
19:35:52      13   20.20    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   76.77
19:35:52      14   31.31    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   66.67
19:35:52      15   24.75    0.00    1.98    0.99    0.00    0.99    0.00    0.00    0.00   71.29

19:35:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:35:53     all   14.26    0.00    1.39    0.50    0.00    0.00    0.00    0.00    0.00   83.85
19:35:53       0   15.15    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   82.83
19:35:53       1   13.13    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   82.83
19:35:53       2    8.08    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   90.91
19:35:53       3   14.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
19:35:53       4   16.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
19:35:53       5   11.22    0.00    1.02    3.06    0.00    0.00    0.00    0.00    0.00   84.69
19:35:53       6   13.13    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   85.86
19:35:53       7   23.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   75.00
19:35:53       8   12.12    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   85.86
19:35:53       9   13.27    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   84.69
19:35:53      10   16.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   83.51
19:35:53      11   14.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
19:35:53      12   19.80    0.00    1.98    0.99    0.00    0.00    0.00    0.00    0.00   77.23
19:35:53      13   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
19:35:53      14   16.33    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   81.63
19:35:53      15   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88

19:35:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:35:54     all   17.15    0.00    1.70    0.75    0.00    0.19    0.00    0.00    0.00   80.21
19:35:54       0   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
19:35:54       1   26.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   72.00
