Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:50:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:50:20     all   39.43    0.00    4.24    0.00    0.00    0.06    0.00    0.00    0.00   56.27
19:50:20       0   42.42    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   54.55
19:50:20       1   50.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
19:50:20       2   61.22    0.00   26.53    0.00    0.00    0.00    0.00    0.00    0.00   12.24
19:50:20       3   39.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
19:50:20       4   33.33    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   63.64
19:50:20       5   38.78    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   58.16
19:50:20       6   35.05    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   62.89
19:50:20       7   36.73    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   61.22
19:50:20       8   31.31    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   65.66
19:50:20       9   40.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
19:50:20      10   41.24    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   56.70
19:50:20      11   36.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
19:50:20      12   36.36    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   60.61
19:50:20      13   31.31    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   66.67
19:50:20      14   39.80    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   58.16
19:50:20      15   38.38    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   56.57

19:50:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:50:21     all   27.31    0.00    2.01    0.06    0.00    0.13    0.00    0.00    0.00   70.50
19:50:21       0   57.58    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   40.40
19:50:21       1   26.53    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   72.45
19:50:21       2   44.55    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   53.47
19:50:21       3   25.25    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   72.73
19:50:21       4   24.24    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   73.74
19:50:21       5   14.71    0.00    2.94    0.00    0.00    0.98    0.00    0.00    0.00   81.37
19:50:21       6   23.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
19:50:21       7   26.53    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   71.43
