Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:50:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:50:42     all   41.44    0.00    3.98    0.00    0.00    0.19    0.00    0.00    0.00   54.39
19:50:42       0   36.73    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   61.22
19:50:42       1   33.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   64.00
19:50:42       2   44.44    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   52.53
19:50:42       3   32.32    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   64.65
19:50:42       4   30.30    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   66.67
19:50:42       5   42.86    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   55.10
19:50:42       6   34.02    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   63.92
19:50:42       7   60.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
19:50:42       8   52.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
19:50:42       9   39.39    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   57.58
19:50:42      10   53.06    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   43.88
19:50:42      11   37.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   59.00
19:50:42      12   37.37    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   60.61
19:50:42      13   43.43    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   54.55
19:50:42      14   41.41    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   56.57
19:50:42      15   45.45    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   52.53

19:50:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:50:43     all   21.86    0.00    1.39    0.00    0.00    0.00    0.00    0.00    0.00   76.75
19:50:43       0   15.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
19:50:43       1    9.09    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   89.90
19:50:43       2   13.13    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   85.86
19:50:43       3   24.49    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   73.47
19:50:43       4   22.45    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   76.53
19:50:43       5   91.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00
19:50:43       6   12.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
19:50:43       7   15.31    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   83.67
19:50:43       8   17.35    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   81.63
19:50:43       9   27.55    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   71.43
19:50:43      10   24.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
19:50:43      11   19.39    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   79.59
19:50:43      12    9.09    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   88.89
19:50:43      13   20.20    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   78.79
19:50:43      14   15.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   82.00
19:50:43      15   14.14    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   84.85

