Linux 7.0.0-1006-aws (ip-172-31-47-97) 	06/20/26 	_x86_64_	(16 CPU)

14:52:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:52:36     all   23.04    0.00    3.28    0.76    0.00    0.06    0.00    0.00    0.00   72.85
14:52:36       0   25.51    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   73.47
14:52:36       1   18.18    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   77.78
14:52:36       2   20.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   78.00
14:52:36       3   18.18    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   78.79
14:52:36       4   27.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00
14:52:36       5   53.54    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   45.45
14:52:36       6   15.15    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   81.82
14:52:36       7   21.43    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   76.53
14:52:36       8   20.20    0.00    2.02    2.02    0.00    0.00    0.00    0.00    0.00   75.76
14:52:36       9   19.39    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   79.59
14:52:36      10   31.68    0.00   25.74    0.99    0.00    0.99    0.00    0.00    0.00   40.59
14:52:36      11   29.17    0.00    2.08    1.04    0.00    0.00    0.00    0.00    0.00   67.71
14:52:36      12   21.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   76.00
14:52:36      13   12.12    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   84.85
14:52:36      14   21.21    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   75.76
14:52:36      15   15.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00

14:52:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:52:37     all   15.61    0.00    1.50    2.26    0.00    0.13    0.00    0.00    0.00   80.50
14:52:37       0   13.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
14:52:37       1    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96
14:52:37       2   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
14:52:37       3   18.81    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   79.21
14:52:37       4    6.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   93.88
14:52:37       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
14:52:37       6    6.06    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   92.93
14:52:37       7   13.86    0.00    0.99    0.99    0.00    0.99    0.00    0.00    0.00   83.17
14:52:37       8    5.94    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   92.08
14:52:37       9   15.15    0.00    5.05   16.16    0.00    0.00    0.00    0.00    0.00   63.64
14:52:37      10    7.07    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   89.90
14:52:37      11   14.14    0.00    7.07    8.08    0.00    0.00    0.00    0.00    0.00   70.71
14:52:37      12    6.00    0.00    2.00    4.00    0.00    0.00    0.00    0.00    0.00   88.00
14:52:37      13    7.92    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   91.09
14:52:37      14    9.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   89.00
14:52:37      15   11.11    0.00    2.02    3.03    0.00    0.00    0.00    0.00    0.00   83.84

14:52:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:52:38     all   22.50    0.00    2.14    0.95    0.00    0.32    0.00    0.00    0.00   74.10
14:52:38       0   21.21    0.00    2.02    1.01    0.00    1.01    0.00    0.00    0.00   74.75
14:52:38       1   26.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   70.00
14:52:38       2   19.19    0.00    2.02    1.01    0.00    1.01    0.00    0.00    0.00   76.77
14:52:38       3   38.38    0.00    2.02    2.02    0.00    1.01    0.00    0.00    0.00   56.57
14:52:38       4   11.11    0.00    2.02    2.02    0.00    0.00    0.00    0.00    0.00   84.85
14:52:38       5   58.42    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   39.60
14:52:38       6   16.00    0.00    3.00    2.00    0.00    0.00    0.00    0.00    0.00   79.00
14:52:38       7   28.71    0.00    2.97    0.99    0.00    0.00    0.00    0.00    0.00   67.33
14:52:38       8   23.71    0.00    2.06    2.06    0.00    0.00    0.00    0.00    0.00   72.16
14:52:38       9   11.22    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   85.71
14:52:38      10   12.24    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   85.71
14:52:38      11   14.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   82.00
14:52:38      12    6.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   91.00
14:52:38      13   47.47    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   50.51
14:52:38      14   15.31    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   82.65
