Linux 6.18.35-68.127.amzn2023.x86_64 (ip-172-31-43-39.ap-south-1.compute.internal) 	06/26/26 	_x86_64_	(16 CPU)

22:02:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:02:35     all   38.80    0.00    3.27    0.00    0.00    0.32    0.00    0.00    0.00   57.62
22:02:35       0   39.81    0.00    3.88    0.00    0.00    0.00    0.00    0.00    0.00   56.31
22:02:35       1   29.90    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   65.98
22:02:35       2   35.35    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   62.63
22:02:35       3   36.36    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   61.62
22:02:35       4   33.33    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   62.50
22:02:35       5   31.96    0.00    2.06    0.00    0.00    1.03    0.00    0.00    0.00   64.95
22:02:35       6   43.30    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   42.27
22:02:35       7   54.55    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   42.42
22:02:35       8   40.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   56.00
22:02:35       9   31.96    0.00    1.03    0.00    0.00    2.06    0.00    0.00    0.00   64.95
22:02:35      10   57.61    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   41.30
22:02:35      11   40.82    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   57.14
22:02:35      12   33.68    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   63.16
22:02:35      13   35.79    0.00    2.11    0.00    0.00    1.05    0.00    0.00    0.00   61.05
22:02:35      14   35.35    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   61.62
22:02:35      15   41.41    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   57.58

22:02:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:02:36     all   38.89    0.00    2.64    0.19    0.00    0.13    0.00    0.00    0.00   58.15
22:02:36       0   48.00    0.00    2.00    1.00    0.00    1.00    0.00    0.00    0.00   48.00
22:02:36       1   39.39    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   59.60
22:02:36       2   62.24    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   36.73
22:02:36       3   30.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.47
22:02:36       4   31.96    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   67.01
