Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

21:45:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:10     all   37.78    0.00    3.99    0.06    0.00    0.13    0.00    0.00    0.00   58.04
21:45:10       0   36.36    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   61.62
21:45:10       1   35.71    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   60.20
21:45:10       2   27.08    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   70.83
21:45:10       3   40.40    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   57.58
21:45:10       4   31.63    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   65.31
21:45:10       5   39.39    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   57.58
21:45:10       6   31.25    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   65.62
21:45:10       7   44.44    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   53.54
21:45:10       8   38.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   58.00
21:45:10       9   36.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   61.00
21:45:10      10   30.61    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   67.35
21:45:10      11   52.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
21:45:10      12   43.43    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   54.55
21:45:10      13   34.69    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   63.27
21:45:10      14   51.49    0.00   25.74    0.00    0.00    0.00    0.00    0.00    0.00   22.77
21:45:10      15   31.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00

21:45:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:11     all   44.98    0.00    3.28    0.45    0.00    0.19    0.00    0.00    0.00   51.09
21:45:11       0   38.30    0.00    3.19    0.00    0.00    1.06    0.00    0.00    0.00   57.45
21:45:11       1   45.83    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   51.04
21:45:11       2   41.41    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   53.54
21:45:11       3   58.59    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   38.38
21:45:11       4   37.89    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   57.89
21:45:11       5   32.63    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   63.16
21:45:11       6   34.02    0.00    3.09    1.03    0.00    1.03    0.00    0.00    0.00   60.82
21:45:11       7   38.78    0.00    3.06    1.02    0.00    1.02    0.00    0.00    0.00   56.12
21:45:11       8   32.65    0.00    4.08    1.02    0.00    0.00    0.00    0.00    0.00   62.24
21:45:11       9   35.79    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   61.05
21:45:11      10   36.46    0.00    2.08    1.04    0.00    0.00    0.00    0.00    0.00   60.42
21:45:11      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:11      12   49.49    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   45.45
21:45:11      13   49.49    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   46.46
21:45:11      14   44.79    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   51.04
21:45:11      15   40.82    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   55.10

21:45:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:12     all   28.11    0.00    1.18    0.26    0.00    0.00    0.00    0.00    0.00   70.44
21:45:12       0   27.08    0.00    2.08    1.04    0.00    0.00    0.00    0.00    0.00   69.79
21:45:12       1   25.26    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   71.58
21:45:12       2   30.11    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   67.74
21:45:12       3   17.71    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   81.25
21:45:12       4   14.89    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   84.04
21:45:12       5   30.21    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   67.71
21:45:12       6   12.63    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   85.26
21:45:12       7   30.85    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   68.09
21:45:12       8   15.96    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   82.98
21:45:12       9   15.05    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   83.87
21:45:12      10   19.15    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   79.79
21:45:12      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:12      12   29.79    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   69.15
21:45:12      13   23.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   76.60
21:45:12      14   37.11    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   60.82
21:45:12      15   15.96    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   82.98

21:45:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:13     all   30.64    0.00    1.24    0.39    0.00    0.13    0.00    0.00    0.00   67.60
21:45:13       0   40.62    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   58.33
21:45:13       1   29.47    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   69.47
21:45:13       2   15.62    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   82.29
21:45:13       3   29.90    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   69.07
21:45:13       4   23.47    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   73.47
21:45:13       5   15.62    0.00    1.04    0.00    0.00    1.04    0.00    0.00    0.00   82.29
21:45:13       6   51.02    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   46.94
21:45:13       7   34.02    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   64.95
21:45:13       8   21.05    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   75.79
21:45:13       9   20.83    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   77.08
21:45:13      10    6.45    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   91.40
21:45:13      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:13      12   19.15    0.00    1.06    0.00    0.00    1.06    0.00    0.00    0.00   78.72
21:45:13      13   48.98    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   48.98
21:45:13      14   13.98    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   84.95
21:45:13      15   14.74    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   83.16

21:45:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:14     all   27.17    0.00    0.85    0.46    0.00    0.00    0.00    0.00    0.00   71.52
21:45:14       0   15.62    0.00    2.08    1.04    0.00    0.00    0.00    0.00    0.00   81.25
21:45:14       1   36.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.54
21:45:14       2   20.21    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   78.72
21:45:14       3   12.63    0.00    0.00    1.05    0.00    0.00    0.00    0.00    0.00   86.32
21:45:14       4   12.77    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   86.17
21:45:14       5   16.84    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   81.05
21:45:14       6   23.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   76.34
21:45:14       7   25.26    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   72.63
21:45:14       8   25.26    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   73.68
21:45:14       9   44.79    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   54.17
21:45:14      10   28.12    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   69.79
21:45:14      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:14      12   29.59    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   68.37
21:45:14      13   22.68    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00   76.29
21:45:14      14    9.28    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   88.66
21:45:14      15    7.45    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   91.49

21:45:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:15     all   25.19    0.00    1.04    0.65    0.00    0.00    0.00    0.00    0.00   73.12
21:45:15       0   18.09    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   80.85
21:45:15       1   24.49    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   73.47
21:45:15       2   33.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   66.67
21:45:15       3    7.14    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   91.84
21:45:15       4   10.53    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   87.37
21:45:15       5   16.84    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   81.05
21:45:15       6   36.36    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   61.62
21:45:15       7    5.15    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   91.75
21:45:15       8   10.53    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   87.37
21:45:15       9   38.78    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   58.16
21:45:15      10   18.75    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   79.17
21:45:15      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:15      12   18.09    0.00    1.06    1.06    0.00    0.00    0.00    0.00    0.00   79.79
21:45:15      13    9.57    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   89.36
21:45:15      14   38.95    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   60.00
21:45:15      15   12.50    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   85.42

21:45:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:16     all   23.64    0.00    1.43    0.52    0.00    0.00    0.00    0.00    0.00   74.42
21:45:16       0   18.56    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   78.35
21:45:16       1   14.43    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   82.47
21:45:16       2   27.84    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   69.07
21:45:16       3   16.84    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   81.05
21:45:16       4    7.37    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   90.53
21:45:16       5   16.67    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   81.25
21:45:16       6   28.42    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   68.42
21:45:16       7   19.79    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   79.17
21:45:16       8   22.68    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   75.26
21:45:16       9   18.75    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   79.17
21:45:16      10   12.63    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   86.32
21:45:16      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:16      12   18.56    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   79.38
21:45:16      13   13.54    0.00    1.04    1.04    0.00    0.00    0.00    0.00    0.00   84.38
21:45:16      14   26.80    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   72.16
21:45:16      15   11.70    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   87.23

21:45:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:45:17     all   23.48    0.00    0.91    0.52    0.00    0.19    0.00    0.00    0.00   74.90
21:45:17       0   26.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   73.68
21:45:17       1   14.89    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   84.04
21:45:17       2   22.68    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   75.26
21:45:17       3   12.37    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   84.54
21:45:17       4   16.67    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   81.25
21:45:17       5   17.35    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   80.61
21:45:17       6   18.09    0.00    0.00    1.06    0.00    0.00    0.00    0.00    0.00   80.85
21:45:17       7    7.22    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   90.72
21:45:17       8   29.17    0.00    0.00    1.04    0.00    1.04    0.00    0.00    0.00   68.75
21:45:17       9   15.79    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   83.16
21:45:17      10   10.42    0.00    1.04    0.00    0.00    1.04    0.00    0.00    0.00   87.50
21:45:17      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
21:45:17      12   20.00    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   77.89
