Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

21:44:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:44:43     all   44.73    0.00    4.76    0.19    0.00    0.13    0.00    0.00    0.00   50.19
21:44:43       0   41.84    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   54.08
21:44:43       1   41.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   55.00
21:44:43       2   42.42    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   55.56
21:44:43       3   46.46    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   51.52
21:44:43       4   43.43    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   52.53
21:44:43       5   48.98    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   46.94
21:44:43       6   60.20    0.00   16.33    1.02    0.00    0.00    0.00    0.00    0.00   22.45
21:44:43       7   44.33    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   52.58
21:44:43       8   45.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
21:44:43       9   42.86    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   53.06
21:44:43      10   43.30    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   50.52
21:44:43      11   40.21    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   57.73
21:44:43      12   39.18    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   57.73
21:44:43      13   42.86    0.00    2.04    0.00    0.00    1.02    0.00    0.00    0.00   54.08
21:44:43      14   47.47    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   38.38
21:44:43      15   46.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00

21:44:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:44:44     all   48.07    0.00    2.80    0.53    0.00    0.20    0.00    0.00    0.00   48.40
21:44:44       0   39.13    0.00    5.43    0.00    0.00    0.00    0.00    0.00    0.00   55.43
21:44:44       1   43.48    0.00    3.26    0.00    0.00    0.00    0.00    0.00    0.00   53.26
21:44:44       2   40.43    0.00    3.19    1.06    0.00    0.00    0.00    0.00    0.00   55.32
21:44:44       3   54.26    0.00    2.13    1.06    0.00    1.06    0.00    0.00    0.00   41.49
21:44:44       4   43.01    0.00    3.23    1.08    0.00    0.00    0.00    0.00    0.00   52.69
21:44:44       5   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
21:44:44       6   35.87    0.00    3.26    0.00    0.00    1.09    0.00    0.00    0.00   59.78
21:44:44       7   43.16    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   53.68
21:44:44       8   43.33    0.00    2.22    0.00    0.00    0.00    0.00    0.00    0.00   54.44
21:44:44       9   42.11    0.00    3.16    1.05    0.00    0.00    0.00    0.00    0.00   53.68
21:44:44      10   67.71    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   30.21
21:44:44      11   50.00    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   46.81
21:44:44      12   34.41    0.00    3.23    1.08    0.00    0.00    0.00    0.00    0.00   61.29
21:44:44      13   54.17    0.00    2.08    1.04    0.00    0.00    0.00    0.00    0.00   42.71
21:44:44      14   41.94    0.00    3.23    1.08    0.00    1.08    0.00    0.00    0.00   52.69
21:44:44      15   36.96    0.00    2.17    1.09    0.00    0.00    0.00    0.00    0.00   59.78

21:44:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:44:45     all   38.42    0.00    1.54    0.54    0.00    0.13    0.00    0.00    0.00   59.37
21:44:45       0   42.11    0.00    0.00    1.05    0.00    1.05    0.00    0.00    0.00   55.79
21:44:45       1   76.77    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   22.22
21:44:45       2   29.35    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   68.48
21:44:45       3   40.86    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   58.06
21:44:45       4   53.68    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   45.26
21:44:45       5   46.24    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   52.69
21:44:45       6   35.48    0.00    2.15    1.08    0.00    0.00    0.00    0.00    0.00   61.29
21:44:45       7   27.17    0.00    1.09    1.09    0.00    0.00    0.00    0.00    0.00   70.65
21:44:45       8   28.12    0.00    3.12    1.04    0.00    1.04    0.00    0.00    0.00   66.67
21:44:45       9   33.33    0.00    1.11    1.11    0.00    0.00    0.00    0.00    0.00   64.44
21:44:45      10   34.04    0.00    2.13    1.06    0.00    0.00    0.00    0.00    0.00   62.77
21:44:45      11   32.98    0.00    2.13    1.06    0.00    0.00    0.00    0.00    0.00   63.83
21:44:45      12   47.37    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   50.53
21:44:45      13   25.56    0.00    1.11    0.00    0.00    0.00    0.00    0.00    0.00   73.33
21:44:45      14   27.17    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   70.65
21:44:45      15   30.77    0.00    2.20    0.00    0.00    0.00    0.00    0.00    0.00   67.03

21:44:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:44:46     all   40.75    0.00    2.44    0.92    0.00    0.20    0.00    0.00    0.00   55.69
21:44:46       0   49.47    0.00    3.16    1.05    0.00    0.00    0.00    0.00    0.00   46.32
21:44:46       1   23.91    0.00    3.26    1.09    0.00    0.00    0.00    0.00    0.00   71.74
21:44:46       2   38.30    0.00    2.13    1.06    0.00    0.00    0.00    0.00    0.00   58.51
21:44:46       3   57.89    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   40.00
21:44:46       4   63.27    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   33.67
21:44:46       5   40.00    0.00    3.16    1.05    0.00    1.05    0.00    0.00    0.00   54.74
21:44:46       6   36.84    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   60.00
21:44:46       7   61.86    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   35.05
21:44:46       8   25.26    0.00    4.21    1.05    0.00    0.00    0.00    0.00    0.00   69.47
21:44:46       9   36.17    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   61.70
21:44:46      10   34.38    0.00    2.08    1.04    0.00    1.04    0.00    0.00    0.00   61.46
21:44:46      11   45.36    0.00    2.06    1.03    0.00    1.03    0.00    0.00    0.00   50.52
21:44:46      12   30.85    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   65.96
21:44:46      13   46.32    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   50.53
21:44:46      14   26.88    0.00    2.15    1.08    0.00    0.00    0.00    0.00    0.00   69.89
21:44:46      15   32.98    0.00    2.13    1.06    0.00    0.00    0.00    0.00    0.00   63.83

21:44:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:44:47     all   36.62    0.00    2.24    0.59    0.00    0.13    0.00    0.00    0.00   60.42
21:44:47       0   46.81    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   52.13
21:44:47       1   37.63    0.00    1.08    1.08    0.00    0.00    0.00    0.00    0.00   60.22
21:44:47       2   27.08    0.00    3.12    1.04    0.00    1.04    0.00    0.00    0.00   67.71
21:44:47       3   25.26    0.00    3.16    0.00    0.00    1.05    0.00    0.00    0.00   70.53
21:44:47       4   70.10    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   28.87
21:44:47       5   34.74    0.00    3.16    1.05    0.00    0.00    0.00    0.00    0.00   61.05
21:44:47       6   26.32    0.00    2.11    1.05    0.00    0.00    0.00    0.00    0.00   70.53
21:44:47       7   28.72    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   68.09
21:44:47       8   30.53    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   67.37
