Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:54:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:54:23     all   41.49    0.00    4.29    0.06    0.00    0.13    0.00    0.00    0.00   54.04
19:54:23       0   37.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
19:54:23       1   41.84    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   55.10
19:54:23       2   61.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
19:54:23       3   40.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
19:54:23       4   39.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   58.00
19:54:23       5   37.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
19:54:23       6   39.39    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   57.58
19:54:23       7   48.48    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   48.48
19:54:23       8   40.40    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   56.57
19:54:23       9   34.02    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   62.89
19:54:23      10   42.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   55.00
19:54:23      11   43.88    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   53.06
19:54:23      12   43.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   54.00
19:54:23      13   46.94    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   52.04
19:54:23      14   36.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
19:54:23      15   33.67    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   63.27

19:54:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:54:24     all   30.06    0.00    2.09    0.06    0.00    0.19    0.00    0.00    0.00   67.60
19:54:24       0   34.02    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   63.92
19:54:24       1   15.46    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   82.47
19:54:24       2   31.63    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   66.33
19:54:24       3   28.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   69.00
19:54:24       4   39.80    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   59.18
19:54:24       5   27.55    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   70.41
19:54:24       6   41.41    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   56.57
19:54:24       7   14.29    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   82.65
19:54:24       8   19.19    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   77.78
19:54:24       9   26.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   71.00
19:54:24      10   17.17    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   79.80
