Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:33:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:33:58     all   31.96    0.00    3.68    0.00    0.00    0.00    0.00    0.00    0.00   64.36
19:33:58       0   31.31    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   65.66
19:33:58       1   32.65    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   66.33
19:33:58       2   26.26    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   71.72
19:33:58       3   28.57    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   69.39
19:33:58       4   29.29    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   68.69
19:33:58       5   29.59    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   68.37
19:33:58       6   25.77    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   72.16
19:33:58       7   35.71    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   62.24
19:33:58       8   36.73    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   61.22
19:33:58       9   31.63    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   66.33
19:33:58      10   33.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
19:33:58      11   38.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
19:33:58      12   27.27    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   69.70
19:33:58      13   44.44    0.00   25.25    0.00    0.00    0.00    0.00    0.00    0.00   30.30
19:33:58      14   23.47    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   74.49
19:33:58      15   37.37    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   59.60

19:33:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:33:59     all   12.34    0.00    1.01    0.00    0.00    0.06    0.00    0.00    0.00   86.59
19:33:59       0    7.07    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.92
19:33:59       1    6.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
19:33:59       2   15.31    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   83.67
19:33:59       3   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
19:33:59       4   11.11    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   87.88
19:33:59       5   16.16    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   82.83
19:33:59       6    7.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
19:33:59       7   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
19:33:59       8   14.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
19:33:59       9   12.12    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.87
19:33:59      10   23.23    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   75.76
19:33:59      11   10.20    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   88.78
19:33:59      12   19.39    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   79.59
