Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

20:04:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:04:12     all   41.78    0.00    3.98    0.00    0.00    0.19    0.00    0.00    0.00   54.05
20:04:12       0   36.73    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   60.20
20:04:12       1   45.92    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   52.04
20:04:12       2   42.27    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   54.64
20:04:12       3   32.32    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   64.65
20:04:12       4   56.57    0.00   25.25    0.00    0.00    0.00    0.00    0.00    0.00   18.18
20:04:12       5   50.51    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   44.44
20:04:12       6   46.46    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   51.52
20:04:12       7   43.88    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   54.08
20:04:12       8   40.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
20:04:12       9   41.58    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   56.44
20:04:12      10   37.37    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   59.60
20:04:12      11   37.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   59.00
20:04:12      12   34.34    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   62.63
20:04:12      13   37.76    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   61.22
20:04:12      14   48.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
20:04:12      15   37.76    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   60.20

20:04:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:04:13     all   17.04    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   81.90
20:04:13       0   25.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
20:04:13       1   12.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
20:04:13       2    9.90    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   89.11
20:04:13       3   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
20:04:13       4   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
20:04:13       5    7.92    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   91.09
20:04:13       6   62.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   37.00
20:04:13       7    9.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
20:04:13       8   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
20:04:13       9   13.86    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   85.15
20:04:13      10   11.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
20:04:13      11    6.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
20:04:13      12   15.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
20:04:13      13    9.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
20:04:13      14   49.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
20:04:13      15   13.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   86.87

20:04:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:04:14     all   10.87    0.00    0.63    0.06    0.00    0.06    0.00    0.00    0.00   88.38
20:04:14       0    9.18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.82
20:04:14       1    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
20:04:14       2    5.05    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.94
20:04:14       3   15.84    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   83.17
20:04:14       4    5.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
20:04:14       5    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
20:04:14       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
20:04:14       7    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
20:04:14       8    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
20:04:14       9    1.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.97
20:04:14      10    4.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.95
20:04:14      11    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
20:04:14      12   12.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
