Linux 7.0.0-1006-aws (ip-172-31-28-187) 	06/20/26 	_x86_64_	(16 CPU)

19:37:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:37:13     all   43.24    0.00    5.24    0.06    0.00    0.19    0.00    0.00    0.00   51.26
19:37:13       0   46.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   51.00
19:37:13       1   37.76    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   56.12
19:37:13       2   59.60    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   30.30
19:37:13       3   38.38    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   57.58
19:37:13       4   45.45    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   49.49
19:37:13       5   42.42    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   54.55
19:37:13       6   36.73    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   60.20
19:37:13       7   33.33    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   61.62
19:37:13       8   41.84    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   54.08
19:37:13       9   44.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   53.00
19:37:13      10   44.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   36.00
19:37:13      11   44.12    0.00    3.92    0.00    0.00    0.98    0.00    0.00    0.00   50.98
19:37:13      12   42.86    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   51.02
19:37:13      13   44.44    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   51.52
19:37:13      14   48.98    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   47.96
19:37:13      15   41.84    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   55.10

19:37:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:37:14     all   27.70    0.00    1.64    0.19    0.00    0.32    0.00    0.00    0.00   70.15
19:37:14       0   17.53    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   80.41
19:37:14       1   29.90    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   68.04
19:37:14       2   29.59    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   69.39
19:37:14       3   24.24    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   73.74
19:37:14       4   30.39    0.00    1.96    0.98    0.00    0.98    0.00    0.00    0.00   65.69
19:37:14       5   27.55    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   70.41
19:37:14       6   37.62    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   60.40
19:37:14       7   20.62    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   78.35
19:37:14       8   21.21    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   75.76
19:37:14       9   37.37    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   61.62
19:37:14      10   21.43    0.00    2.04    0.00    0.00    1.02    0.00    0.00    0.00   75.51
19:37:14      11   30.30    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   66.67
19:37:14      12   23.23    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   75.76
19:37:14      13   27.27    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   70.71
19:37:14      14   30.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   68.00
19:37:14      15   34.34    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   62.63

19:37:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:37:15     all   16.98    0.00    1.64    0.95    0.00    0.06    0.00    0.00    0.00   80.37
19:37:15       0   15.15    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   83.84
19:37:15       1   13.27    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   84.69
19:37:15       2   18.81    0.00    1.98    0.99    0.00    0.99    0.00    0.00    0.00   77.23
19:37:15       3   12.12    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   85.86
19:37:15       4   28.28    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   70.71
19:37:15       5   12.87    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   85.15
19:37:15       6   16.16    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   82.83
19:37:15       7   16.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   82.00
19:37:15       8   10.10    0.00    2.02    3.03    0.00    0.00    0.00    0.00    0.00   84.85
19:37:15       9   13.13    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   84.85
19:37:15      10    7.07    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   89.90
19:37:15      11   18.56    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   80.41
19:37:15      12   28.87    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   69.07
19:37:15      13   26.00    0.00    3.00    3.00    0.00    0.00    0.00    0.00    0.00   68.00
19:37:15      14   19.19    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   78.79
19:37:15      15   16.33    0.00    2.04    4.08    0.00    0.00    0.00    0.00    0.00   77.55

